Date,Open,High,Low,Close,Volume,Change,ChangeRatio,평균기온(℃),강수량(mm),Stock,강수량(mm)_log
2024-05-07,179400,180900,179300,179600,4349589,200,0.11148272,13.9,12.9,배추컴퍼니,2.63188884
2024-05-08,177600,179400,176000,178000,2304744,400,0.225225225,15.4,2.3,배추컴퍼니,1.193922468
2024-05-09,179000,179400,175400,175400,2861600,-3600,-2.011173184,15.9,7.633333333,배추컴퍼니,2.15563068
2024-05-10,176500,180100,176400,179900,2813668,3400,1.926345609,18,12.96666667,배추컴퍼니,2.636673538
2024-05-13,180000,184000,179000,183800,3230023,3800,2.111111111,17.4,5.433333333,배추컴퍼니,1.861492807
2024-05-14,184200,185800,181800,185300,2763069,1100,0.597176982,18.4,7.766666667,배추컴퍼니,2.170956651
2024-05-16,191100,194000,191100,193000,5083178,1900,0.994243851,14.5,0.6,배추컴퍼니,0.470003629
2024-05-17,192000,193500,189900,189900,2841394,-2100,-1.09375,19.9,1.09,배추컴퍼니,0.737164066
2024-05-20,192300,193200,188600,190100,3592128,-2200,-1.144045762,20.2,2.56,배추컴퍼니,1.269760545
2024-05-21,193400,193500,191200,192000,2468109,-1400,-0.723888314,20.4,3.05,배추컴퍼니,1.398716881
2024-05-22,191900,197700,190900,197700,3949439,5800,3.022407504,21.3,3.54,배추컴퍼니,1.512927012
2024-05-23,203500,204000,198200,200000,4681849,-3500,-1.71990172,21,4.03,배추컴퍼니,1.615419984
2024-05-24,199800,202500,197500,198600,3793872,-1200,-0.600600601,19.7,4.52,배추컴퍼니,1.70837786
2024-05-27,203500,209000,199100,201500,4774882,-2000,-0.982800983,18.2,4.583333333,배추컴퍼니,1.71978597
2024-05-28,202500,205500,200500,202500,2084945,0,0,19.6,3.666666667,배추컴퍼니,1.540445041
2024-05-29,210000,210000,200500,202500,3073139,-7500,-3.571428571,21.3,2.75,배추컴퍼니,1.32175584
2024-05-30,202500,202500,195700,195700,2402236,-6800,-3.358024691,21.3,1.833333333,배추컴퍼니,1.041453875
2024-05-31,194400,195200,188200,189200,5958829,-5200,-2.674897119,20.8,0.916666667,배추컴퍼니,0.650587566
2024-06-03,189500,194600,188200,194200,2982443,4700,2.480211082,20.7,9.4,배추컴퍼니,2.341805806
2024-06-04,196400,196500,192900,193300,1996780,-3100,-1.578411405,21.3,7.05,배추컴퍼니,2.085672091
2024-06-05,189400,195200,188800,193700,2709631,4300,2.27032735,21.7,4.7,배추컴퍼니,1.740466175
2024-06-07,199500,207500,197300,207500,4805326,8000,4.010025063,22.2,0,배추컴퍼니,0
2024-06-10,206000,209500,205000,208000,2448961,2000,0.970873786,24.9,5.842857143,배추컴퍼니,1.923205355
2024-06-11,210000,215000,206000,212500,3070163,2500,1.19047619,24.8,6.414285714,배추컴퍼니,2.003408641
2024-06-12,212000,216000,211000,215000,2151331,3000,1.41509434,25.1,6.985714286,배추컴퍼니,2.077654231
2024-06-13,226000,226500,219000,222000,5777279,-4000,-1.769911504,25.8,7.557142857,배추컴퍼니,2.146766356
2024-06-14,225000,225000,216000,221000,3311223,-4000,-1.777777778,26.1,8.128571429,배추컴퍼니,2.211409212
2024-06-17,219000,229500,219000,223000,2198340,4000,1.826484018,23.5,9.842857143,배추컴퍼니,2.383506535
2024-06-18,227000,234500,227000,234500,3136231,7500,3.303964758,24.8,10.41428571,배추컴퍼니,2.434865704
2024-06-19,235000,243000,231500,233500,3758652,-1500,-0.638297872,26.9,10.98571429,배추컴퍼니,2.483715464
2024-06-20,233500,238500,231000,237500,2927358,4000,1.713062099,25,11.55714286,배추컴퍼니,2.530289656
2024-06-21,230500,234500,230000,234000,3848394,3500,1.518438178,26.3,12.12857143,배추컴퍼니,2.57479088
2024-06-24,228000,230000,220000,223000,5080726,-5000,-2.192982456,24.3,0,배추컴퍼니,0
2024-06-25,215500,225000,215000,225000,5730999,9500,4.408352668,23.2,7.16,배추컴퍼니,2.099244169
2024-06-26,228000,238500,227500,237000,5166862,9000,3.947368421,24.8,14.32,배추컴퍼니,2.729159164
2024-06-27,229500,239000,227500,236500,3763005,7000,3.050108932,24,21.48,배추컴퍼니,3.112626025
2024-06-28,235500,237500,232500,236500,2368287,1000,0.42462845,25.8,28.64,배추컴퍼니,3.3891248
2024-07-01,233500,236500,232000,235500,1709955,2000,0.856531049,26,1.2,배추컴퍼니,0.78845736
2024-07-02,235500,237000,230500,232000,2343947,-3500,-1.486199575,27.2,11.5,배추컴퍼니,2.525728644
2024-07-03,231000,236000,225000,236000,3315677,5000,2.164502165,26.8,25.2,배추컴퍼니,3.265759411
2024-07-04,240500,240500,225000,230000,7599882,-10500,-4.365904366,28.3,16.05,배추컴퍼니,2.836150204
2024-07-05,228500,237500,227500,236000,4041293,7500,3.282275711,26.2,6.9,배추컴퍼니,2.066862759
2024-07-08,234000,237000,232500,233500,2309023,-500,-0.213675214,26.3,35.8,배추컴퍼니,3.605497845
2024-07-09,235500,241000,233000,238500,4810781,3000,1.27388535,24,84.5,배추컴퍼니,4.448516376
2024-07-10,237500,239000,234000,239000,2579373,1500,0.631578947,23.8,72.9,배추컴퍼니,4.302712828
2024-07-11,242500,248500,241000,241000,5336097,-1500,-0.618556701,24.3,0,배추컴퍼니,0
2024-07-12,232000,236000,230000,233000,4972976,1000,0.431034483,25.3,0,배추컴퍼니,0
2024-07-15,235000,235500,226500,230000,3301380,-5000,-2.127659574,26.8,7.7,배추컴퍼니,2.163323026
2024-07-16,226500,235000,224000,233000,3982189,6500,2.869757174,26.2,2.1,배추컴퍼니,1.131402111
2024-07-17,229500,230000,220500,220500,6051510,-9000,-3.921568627,28.2,18.4,배추컴퍼니,2.965273066
2024-07-18,212500,215000,209000,212500,8847665,0,0,27.1,34.7,배추컴퍼니,3.575150689
2024-07-19,208500,214000,207000,209500,4519170,1000,0.479616307,26.1,1.9,배추컴퍼니,1.064710737
2024-07-22,209000,209500,200500,205000,6662441,-4000,-1.913875598,29.6,4.25,배추컴퍼니,1.658228077
2024-07-23,208500,209500,200500,205000,5976519,-3500,-1.678657074,28.6,0,배추컴퍼니,0
2024-07-24,202000,212500,200000,208500,4838734,6500,3.217821782,28,42,배추컴퍼니,3.761200116
2024-07-25,196200,198800,189000,190000,12503762,-6200,-3.160040775,29.6,22.8,배추컴퍼니,3.169685581
2024-07-26,190800,194500,186100,191800,8769107,1000,0.524109015,28.3,3.6,배추컴퍼니,1.526056303
2024-07-29,195000,195700,192200,195600,4017366,600,0.307692308,29,9.6,배추컴퍼니,2.360854001
2024-07-30,191300,192200,186500,188900,5165131,-2400,-1.254573968,28.6,7.2,배추컴퍼니,2.104134154
2024-07-31,188000,195000,185200,194600,6439929,6600,3.510638298,29.7,4.8,배추컴퍼니,1.757857918
2024-08-01,201500,201500,193300,193300,6457167,-8200,-4.069478908,29.9,2.4,배추컴퍼니,1.223775432
2024-08-02,183600,184000,172400,173200,13050139,-10400,-5.664488017,30.3,0,배추컴퍼니,0
2024-08-05,168000,171200,151600,156100,12358821,-11900,-7.083333333,28,25.1,배추컴퍼니,3.261935314
2024-08-06,165100,166400,161500,163700,10717321,-1400,-0.847970927,29.4,17.4,배추컴퍼니,2.912350665
2024-08-07,160900,171000,157400,169300,9732037,8400,5.220633934,30,9.7,배추컴퍼니,2.370243741
2024-08-08,162600,168200,161200,163400,5370361,800,0.49200492,27.5,2,배추컴퍼니,1.098612289
2024-08-09,172800,172800,168800,171500,5141277,-1300,-0.752314815,28.9,1,배추컴퍼니,0.693147181
2024-08-12,174500,179800,172600,177000,4413736,2500,1.432664756,30.4,0,배추컴퍼니,0
2024-08-13,179900,182400,178800,181900,4234287,2000,1.111728738,30.8,0,배추컴퍼니,0
2024-08-14,188000,188100,184700,186700,4420516,-1300,-0.691489362,30.6,13.75,배추컴퍼니,2.691243083
2024-08-16,196000,200000,194700,199700,6959688,3700,1.887755102,27.7,17.1,배추컴퍼니,2.895911938
2024-08-19,199900,199900,192400,193900,3977026,-6000,-3.00150075,30.1,0.3,배추컴퍼니,0.262364264
2024-08-20,198700,202500,198100,199700,4258190,1000,0.503271263,30.4,0.1,배추컴퍼니,0.09531018
2024-08-21,193000,195400,191100,192600,4508983,-400,-0.207253886,29.2,18.1,배추컴퍼니,2.949688335
2024-08-22,192000,194400,189000,191100,3166217,-900,-0.46875,28.9,0.6,배추컴퍼니,0.470003629
2024-08-23,186000,189300,185400,185500,4371332,-500,-0.268817204,28.5,0.45,배추컴퍼니,0.371563556
2024-08-26,187800,188500,179600,179600,4913204,-8200,-4.366347178,28.8,0,배추컴퍼니,0
2024-08-27,176800,180200,173400,175000,5796566,-1800,-1.018099548,27.4,0,배추컴퍼니,0
2024-08-28,175000,180800,174000,179300,5590086,4300,2.457142857,28.4,0,배추컴퍼니,0
2024-08-29,167600,171700,167200,169700,8284585,2100,1.252983294,28.8,0,배추컴퍼니,0
2024-08-30,171000,175500,169400,173700,4498221,2700,1.578947368,28,0.2,배추컴퍼니,0.182321557
2024-09-02,173600,174900,168400,174000,3507670,400,0.230414747,26.6,0.8,배추컴퍼니,0.587786665
2024-09-03,172900,173800,168300,168300,3286574,-4600,-2.660497397,27.6,1,배추컴퍼니,0.693147181
2024-09-04,152900,159000,152900,154800,10020391,1900,1.24264225,28,0.75,배추컴퍼니,0.559615788
2024-09-05,157000,163000,156600,159400,5349484,2400,1.52866242,27.2,0.5,배추컴퍼니,0.405465108
2024-09-06,157100,158200,154900,156400,3459914,-700,-0.445576066,26.7,0,배추컴퍼니,0
2024-09-09,151800,157700,150500,157000,4484162,5200,3.425559947,28.5,7.5,배추컴퍼니,2.140066163
2024-09-10,157400,161700,154300,155500,4718523,-1900,-1.207115629,29.9,10.95,배추컴퍼니,2.480731278
2024-09-11,156800,158700,154300,157200,3203928,400,0.255102041,27.8,14.4,배추컴퍼니,2.734367509
2024-09-12,165200,171300,163800,168800,8628996,3600,2.179176755,27.5,5,배추컴퍼니,1.791759469
2024-09-13,166500,166700,161100,162800,5246578,-3700,-2.222222222,28.8,3.466666667,배추컴퍼니,1.496642418
2024-09-19,154700,155700,144700,152800,15001257,-1900,-1.228183581,29.8,24.1,배추컴퍼니,3.222867846
2024-09-20,160500,160800,155900,157100,7155655,-3400,-2.118380062,26.4,29.3,배추컴퍼니,3.411147713
2024-09-23,155800,162900,155700,162000,4497592,6200,3.979460847,22.8,0.588888889,배추컴퍼니,0.46303496
2024-09-24,163700,163700,159200,163500,3442530,-200,-0.12217471,22,0.977777778,배추컴퍼니,0.68197388
2024-09-25,166700,169300,165000,165300,4665075,-1400,-0.839832034,23.4,1.366666667,배추컴퍼니,0.861482495
2024-09-26,178400,180900,176200,180900,9519633,2500,1.401345291,24.7,1.755555556,배추컴퍼니,1.013619076
2024-09-27,187500,189300,183800,183800,6886272,-3700,-1.973333333,23.5,2.144444444,배추컴퍼니,1.145637227
2024-09-30,183700,183800,174600,174600,4859468,-9100,-4.953728906,22.4,3.311111111,배추컴퍼니,1.461195669
2024-10-02,172700,175500,169100,169100,4720638,-3600,-2.084539664,15.6,5.55,배추컴퍼니,1.87946505
2024-10-04,171700,175600,170700,174100,3633358,2400,1.397786838,16.9,5.033333333,배추컴퍼니,1.79729965
2024-10-07,178400,184900,176000,184900,3904925,6500,3.643497758,17.5,4.7,배추컴퍼니,1.740466175
2024-10-08,182200,185000,178000,178000,3988028,-4200,-2.305159166,18,3.166666667,배추컴퍼니,1.427116356
2024-10-10,184500,188100,183400,186700,6325045,2200,1.192411924,19.1,0.1,배추컴퍼니,0.09531018
2024-10-11,190000,191200,185100,186000,3475666,-4000,-2.105263158,18.7,1.675,배추컴퍼니,0.98394938
2024-10-14,186900,192300,186900,187500,3309274,600,0.321027287,18.8,6.4,배추컴퍼니,2.00148
2024-10-15,191900,193200,189700,192900,4060365,1000,0.521104742,20.1,2,배추컴퍼니,1.098612289
2024-10-16,184700,192500,183600,188700,4787317,4000,2.165674066,19.9,3.533333333,배추컴퍼니,1.511457504
2024-10-17,191200,196000,188700,196000,3996946,4800,2.510460251,20.3,5.066666667,배추컴퍼니,1.802809305
2024-10-18,198200,198200,186200,187300,5509895,-10900,-5.499495459,21.9,6.6,배추컴퍼니,2.028148247
2024-10-21,189400,192300,188000,190900,2428544,1500,0.791974657,15.1,3.7,배추컴퍼니,1.547562509
2024-10-22,195300,195300,187500,187800,3466963,-7500,-3.840245776,17.7,28.8,배추컴퍼니,3.394508394
2024-10-23,188500,196700,188000,196000,4366079,7500,3.978779841,14.6,2.9,배추컴퍼니,1.360976553
2024-10-24,193500,202000,190000,198200,6344515,4700,2.428940568,12.8,2.625,배추컴퍼니,1.287854288
2024-10-25,203000,206000,199400,201000,5530362,-2000,-0.985221675,14.9,2.35,배추컴퍼니,1.208960346
2024-10-28,203500,205000,194200,196000,4114186,-7500,-3.685503686,16.3,2.3,배추컴퍼니,1.193922468
2024-10-29,196000,197000,189100,190300,4067991,-5700,-2.908163265,16.8,2.8,배추컴퍼니,1.335001067
2024-10-30,190200,195400,189400,195000,3580400,4800,2.523659306,15.8,3.3,배추컴퍼니,1.458615023
2024-10-31,189900,192900,186100,186300,4573282,-3600,-1.895734597,16.3,3.8,배추컴퍼니,1.568615918
2024-11-01,182500,184900,180500,182200,3478519,-300,-0.164383562,14.3,4.3,배추컴퍼니,1.667706821
2024-11-04,185200,194000,183700,194000,3569575,8800,4.75161987,15.5,0.4,배추컴퍼니,0.336472237
2024-11-05,193600,198800,192100,193200,3560310,-400,-0.20661157,11.2,0.333333333,배추컴퍼니,0.287682072
2024-11-06,197700,199200,192700,195800,3460361,-1900,-0.961052099,9,0.266666667,배추컴퍼니,0.236388778
2024-11-07,197400,198300,193100,197400,2976546,0,0,8.9,0.2,배추컴퍼니,0.182321557
2024-11-08,200500,203000,198800,200500,3031573,0,0,11.9,0.133333333,배추컴퍼니,0.125163143
2024-11-11,199300,199300,192400,192600,2636191,-6700,-3.361766182,14,0.05,배추컴퍼니,0.048790164
2024-11-12,192500,192500,184900,185800,3920254,-6700,-3.480519481,14.1,0.1,배추컴퍼니,0.09531018
2024-11-13,185700,189500,182600,182900,3172827,-2800,-1.507808293,14.2,0.15,배추컴퍼니,0.139761942
2024-11-14,182900,184900,171700,173000,6309368,-9900,-5.412793876,15.5,0.2,배추컴퍼니,0.182321557
2024-11-15,174000,179000,173600,178200,4330750,4200,2.413793103,16.8,0.1,배추컴퍼니,0.09531018
2024-11-18,173800,177800,170300,171700,3885644,-2100,-1.208285386,4.3,0.42,배추컴퍼니,0.350656872
2024-11-19,170400,172900,168100,170600,4075013,200,0.117370892,5.8,0.28,배추컴퍼니,0.246860078
2024-11-20,175000,175100,170200,170600,3689296,-4400,-2.514285714,8.2,0.14,배추컴퍼니,0.131028262
2024-11-21,168200,173000,168200,168800,3821502,600,0.356718193,10.6,0,배추컴퍼니,0
2024-11-22,171700,178200,171200,176700,3919973,5000,2.912055911,8.6,0,배추컴퍼니,0
2024-11-25,174500,179500,173900,177000,4393882,2500,1.432664756,12.3,0.6,배추컴퍼니,0.470003629
2024-11-26,175200,177700,174700,177100,1996128,1900,1.084474886,9.3,15.7,배추컴퍼니,2.815408719
2024-11-27,175600,175700,167900,168300,4756820,-7300,-4.157175399,4,4.8,배추컴퍼니,1.757857918
2024-11-28,164600,166300,160800,161100,5691298,-3500,-2.12636695,5.9,3.3,배추컴퍼니,1.458615023
2024-11-29,160000,162400,157600,159900,4682788,-100,-0.0625,3.3,4,배추컴퍼니,1.609437912
2024-12-02,162200,162700,158600,158800,3558868,-3400,-2.096177559,10.4,0,배추컴퍼니,0
2024-12-03,159200,165100,159100,164900,4180365,5700,3.58040201,3.5,0,배추컴퍼니,0
2024-12-04,161300,168000,161100,168000,5701792,6700,4.153750775,5,0,배추컴퍼니,0
2024-12-05,170000,175600,169300,173000,4671438,3000,1.764705882,6.3,2.1,배추컴퍼니,1.131402111
2024-12-06,173500,173600,165000,167100,4434259,-6400,-3.688760807,5.5,0.4,배추컴퍼니,0.336472237
2024-12-09,167100,170600,165000,168900,5305672,1800,1.077199282,3.7,0.12,배추컴퍼니,0.113328685
2024-12-10,168000,170400,167600,170400,3159112,2400,1.428571429,4.9,0.24,배추컴퍼니,0.21511138
2024-12-11,167400,171800,167000,171800,2281189,4400,2.628434886,3.6,0.36,배추컴퍼니,0.3074847
2024-12-12,176500,177400,173500,176100,4550292,-400,-0.226628895,2,0.48,배추컴퍼니,0.392042088
2024-12-13,174400,176400,173500,175500,3677980,1100,0.630733945,1,0.6,배추컴퍼니,0.470003629
2024-12-16,177400,180400,177300,179300,3278975,1900,1.07102593,4.4,1.1,배추컴퍼니,0.741937345
2024-12-17,183000,184500,182100,184000,3188910,1000,0.546448087,3.5,0.825,배추컴퍼니,0.601579987
2024-12-18,183400,183900,181600,183500,2363872,100,0.054525627,-0.7,0.55,배추컴퍼니,0.438254931
2024-12-19,173900,176800,173000,175000,4833862,1100,0.632547441,-1.3,0.275,배추컴퍼니,0.242946179
2024-12-20,174100,174800,167100,168500,4487308,-5600,-3.216542217,2.5,0,배추컴퍼니,0
2024-12-23,170000,173300,169600,169600,3287596,-400,-0.235294118,1,0,배추컴퍼니,0
2024-12-24,171700,171900,168300,168500,1844961,-3200,-1.863715783,1.5,0.133333333,배추컴퍼니,0.125163143
2024-12-26,170000,172000,169400,170100,2022727,100,0.058823529,2.8,0.4,배추컴퍼니,0.336472237
2024-12-27,170100,176000,170000,174500,2643523,4400,2.586713698,0.4,1.7,배추컴퍼니,0.993251773
2024-12-30,174000,175800,172400,173900,1434202,-100,-0.057471264,7.2,0.05,배추컴퍼니,0.048790164
2024-01-02,222500,229000,221000,227500,716469,5000,2.247191011,5.4,0,양파이낸스,0
2024-01-03,223500,224000,220000,222000,690960,-1500,-0.67114094,3.3,1.4,양파이낸스,0.875468737
2024-01-04,221000,225500,220500,223000,538911,2000,0.904977376,2.7,1.1,양파이낸스,0.741937345
2024-01-05,222500,224000,219500,220500,387884,-2000,-0.898876404,6.7,0.8,양파이낸스,0.587786665
2024-01-08,222000,231500,222000,226500,1054917,4500,2.027027027,-2.4,2,양파이낸스,1.098612289
2024-01-09,229500,233000,228500,229500,835945,0,0,2.9,4,양파이낸스,1.609437912
2024-01-10,229500,233500,227000,231000,702562,1500,0.653594771,0.9,0.5,양파이낸스,0.405465108
2024-01-11,232500,234500,229500,231500,879647,-1000,-0.430107527,2.7,1.6,양파이낸스,0.955511445
2024-01-12,232000,232500,228000,230500,516678,-1500,-0.646551724,4.4,2.7,양파이낸스,1.30833282
2024-01-15,230000,230500,223500,229500,536029,-500,-0.217391304,-0.7,5.533333333,양파이낸스,1.876917278
2024-01-16,227500,235500,227000,230000,695734,2500,1.098901099,-0.2,6.166666667,양파이낸스,1.969440646
2024-01-17,228500,230500,218500,219000,961856,-9500,-4.157549234,6.8,6.8,양파이낸스,2.054123734
2024-01-18,217000,219500,215000,216500,730722,-500,-0.230414747,7.2,18.1,양파이낸스,2.949688335
2024-01-19,219000,221500,213500,215500,916193,-3500,-1.598173516,7.8,0.1,양파이낸스,0.09531018
2024-01-22,219000,222500,217000,217000,533513,-2000,-0.913242009,-3.9,0.3,양파이낸스,0.262364264
2024-01-23,218000,219500,215500,218000,388908,0,0,-7,0,양파이낸스,0
2024-01-24,219000,219500,215500,218000,380731,-1000,-0.456621005,-5,0,양파이낸스,0
2024-01-25,216000,217000,212500,213500,582265,-2500,-1.157407407,-3.3,0,양파이낸스,0
2024-01-26,211500,218500,211500,216500,406869,5000,2.364066194,0.4,0,양파이낸스,0
2024-01-29,216500,218000,211500,212000,616505,-4500,-2.07852194,1.2,0,양파이낸스,0
2024-01-30,214000,214500,208000,209500,614246,-4500,-2.102803738,3.2,0,양파이낸스,0
2024-01-31,208500,209500,200000,200500,1318605,-8000,-3.836930456,7.6,0,양파이낸스,0
2024-02-01,199500,202500,198600,202500,818613,3000,1.503759398,5.3,0,양파이낸스,0
2024-02-02,209500,221500,208000,221500,1841501,12000,5.727923628,3.1,1.25,양파이낸스,0.810930216
2024-02-05,220500,221500,208000,208000,1721981,-12500,-5.66893424,5.4,17.5,양파이낸스,2.917770732
2024-02-06,208000,209000,203500,205500,896400,-2500,-1.201923077,3.5,0.8,양파이낸스,0.587786665
2024-02-07,208000,209500,204000,204500,706209,-3500,-1.682692308,1.3,0.6,양파이낸스,0.470003629
2024-02-08,206500,208000,205000,206000,628984,-500,-0.242130751,1.2,0.4,양파이낸스,0.336472237
2024-02-13,206500,208000,204500,205000,860778,-1500,-0.726392252,11.3,0.45,양파이낸스,0.371563556
2024-02-14,200500,203500,199300,202500,627951,2000,0.997506234,14.6,0.6,양파이낸스,0.470003629
2024-02-15,205000,209500,203500,203500,945641,-1500,-0.731707317,6.1,2.1,양파이낸스,1.131402111
2024-02-16,205500,209000,204000,205000,999143,-500,-0.243309002,3.2,6.866666667,양파이낸스,2.062634423
2024-02-19,206500,206500,203000,203500,618150,-3000,-1.452784504,10.6,36.7,양파이낸스,3.629660094
2024-02-20,203500,205500,202000,202500,708867,-1000,-0.491400491,6.3,5.2,양파이낸스,1.824549292
2024-02-21,202000,203500,201000,202500,592041,500,0.247524752,6.2,14.3,양파이낸스,2.727852828
2024-02-22,204000,204500,200500,202000,881700,-2000,-0.980392157,4.5,4.7,양파이낸스,1.740466175
2024-02-23,202500,203000,200000,200500,731357,-2000,-0.987654321,4.4,1.6,양파이낸스,0.955511445
2024-02-26,200000,201500,199500,199900,630834,-100,-0.05,4.7,1.475,양파이낸스,0.906240396
2024-02-27,199900,200500,198700,200000,650795,100,0.050025013,7.2,1.05,양파이낸스,0.717839793
2024-02-28,200500,204000,199700,204000,597421,3500,1.74563591,8.3,0.625,양파이낸스,0.485507816
2024-02-29,200000,200500,195000,195000,2016957,-5000,-2.5,6.5,0.2,양파이낸스,0.182321557
2024-03-04,194400,197400,192000,192000,1186323,-2400,-1.234567901,9,0,양파이낸스,0
2024-03-05,191800,192800,188700,188700,1096733,-3100,-1.616266945,7,4.8,양파이낸스,1.757857918
2024-03-06,189000,192800,189000,189800,876283,800,0.423280423,8.2,3.2,양파이낸스,1.435084525
2024-03-07,191200,191500,188200,189000,775759,-2200,-1.150627615,4.4,1.6,양파이낸스,0.955511445
2024-03-08,190000,190700,188000,188000,750757,-2000,-1.052631579,3.5,0,양파이낸스,0
2024-03-11,188200,190900,188200,189900,653165,1700,0.903294368,7.4,0,양파이낸스,0
2024-03-12,190700,191200,188400,190500,708580,-200,-0.10487677,6.2,0.2,양파이낸스,0.182321557
2024-03-13,191100,191200,188300,188400,812716,-2700,-1.412872841,6.1,0.15,양파이낸스,0.139761942
2024-03-14,188800,189400,186800,186800,1148654,-2000,-1.059322034,7.3,0.1,양파이낸스,0.09531018
2024-03-15,186100,188500,186000,186100,1015837,0,0,8.9,0.05,양파이낸스,0.048790164
2024-03-18,186200,186500,183200,184100,1054143,-2100,-1.127819549,7.7,0.2,양파이낸스,0.182321557
2024-03-19,183200,183800,182100,182600,726483,-600,-0.327510917,7.2,0.4,양파이낸스,0.336472237
2024-03-20,183000,184400,182600,183100,569076,100,0.054644809,4.7,0.266666667,양파이낸스,0.236388778
2024-03-21,184700,187800,184400,184400,1047858,-300,-0.162425555,5.2,0.133333333,양파이낸스,0.125163143
2024-03-22,184600,190800,184600,188900,1280053,4300,2.32936078,12.5,0,양파이낸스,0
2024-03-25,187300,189400,185400,188000,654494,700,0.373731981,11.9,14.3,양파이낸스,2.727852828
2024-03-26,188000,191000,187300,188900,746583,900,0.478723404,8.8,27.9,양파이낸스,3.363841595
2024-03-27,188900,191200,188400,189300,590542,400,0.21175225,10.9,28.5,양파이낸스,3.384390263
2024-03-28,190000,190200,187100,187100,661837,-2900,-1.526315789,10,29.1,양파이낸스,3.404525172
2024-03-29,187300,188900,185100,187400,633233,100,0.053390283,10.1,0,양파이낸스,0
2024-04-01,188000,194500,188000,194300,1393825,6300,3.35106383,13.6,2.566666667,양파이낸스,1.271631453
2024-04-02,192500,193100,190500,192000,918137,-500,-0.25974026,16.2,2.9,양파이낸스,1.360976553
2024-04-03,191000,197300,190600,193400,1132978,2400,1.256544503,14.3,27.7,양파이낸스,3.356897123
2024-04-04,195900,196000,194100,194300,682404,-1600,-0.816743236,13.9,6.4,양파이낸스,2.00148
2024-04-05,192100,193800,190000,193100,484403,1000,0.520562207,13.5,0.9,양파이낸스,0.641853886
2024-04-08,193100,193200,188500,189900,614052,-3200,-1.65717245,15.8,2.07,양파이낸스,1.121677562
2024-04-09,189100,190500,186600,189000,457312,-100,-0.052882073,14.7,2.46,양파이낸스,1.241268589
2024-04-11,186100,188300,183100,183600,1192681,-2500,-1.343363783,16.9,3.24,양파이낸스,1.444563269
2024-04-12,184700,189300,184600,185900,835729,1200,0.64970222,17.8,3.63,양파이낸스,1.532556868
2024-04-15,183800,184600,182600,182800,636607,-1000,-0.544069641,17,4.8,양파이낸스,1.757857918
2024-04-16,181600,181700,179500,179500,796179,-2100,-1.156387665,14.4,0,양파이낸스,0
2024-04-17,180800,181600,179600,179600,405813,-1200,-0.663716814,15.5,1.175,양파이낸스,0.777028665
2024-04-18,180000,181500,179800,180700,599743,700,0.388888889,16.4,2.35,양파이낸스,1.208960346
2024-04-19,179900,183800,179100,182400,759807,2500,1.389660923,18.3,3.525,양파이낸스,1.509617577
2024-04-22,185200,185300,180300,180900,492109,-4300,-2.321814255,17.7,0.4,양파이낸스,0.336472237
2024-04-23,181400,182400,180000,180100,468831,-1300,-0.716648291,16,0.4,양파이낸스,0.336472237
2024-04-24,181400,184400,181300,183700,597721,2300,1.267916207,13.7,4.5,양파이낸스,1.704748092
2024-04-25,181500,184600,180200,182700,437455,1200,0.661157025,15.9,3.7,양파이낸스,1.547562509
2024-04-26,184100,184500,181500,181500,438747,-2600,-1.412275937,17.3,2.9,양파이낸스,1.360976553
2024-04-29,182200,184800,181600,184700,510519,2500,1.372118551,18.1,0.5,양파이낸스,0.405465108
2024-04-30,184600,187500,183800,184400,620050,-200,-0.108342362,15.2,0.2,양파이낸스,0.182321557
2024-05-02,185200,190000,184600,188800,1046087,3600,1.943844492,16.9,9.366666667,양파이낸스,2.338595531
2024-05-03,195000,196400,191500,194600,2291415,-400,-0.205128205,17.9,4.733333333,양파이낸스,1.746297095
2024-05-07,197400,198500,193800,194800,1272598,-2600,-1.317122594,13.9,12.9,양파이낸스,2.63188884
2024-05-08,194100,194100,189700,190900,1000782,-3200,-1.648634724,15.4,2.3,양파이낸스,1.193922468
2024-05-09,185900,188700,185500,188300,1129421,2400,1.291016676,15.9,7.633333333,양파이낸스,2.15563068
2024-05-10,188300,189300,187100,188600,691790,300,0.159320234,18,12.96666667,양파이낸스,2.636673538
2024-05-13,186900,186900,182400,184300,723861,-2600,-1.391118245,17.4,5.433333333,양파이낸스,1.861492807
2024-05-14,185100,187200,184300,184400,542815,-700,-0.37817396,18.4,7.766666667,양파이낸스,2.170956651
2024-05-16,186300,190600,186200,188500,805720,2200,1.180891036,14.5,0.6,양파이낸스,0.470003629
2024-05-17,188600,189800,187000,187300,394214,-1300,-0.689289502,19.9,1.09,양파이낸스,0.737164066
2024-05-20,187900,188000,183600,184000,569690,-3900,-2.075572113,20.2,2.56,양파이낸스,1.269760545
2024-05-21,182100,184500,182100,183200,469119,1100,0.604063701,20.4,3.05,양파이낸스,1.398716881
2024-05-22,182800,183300,182300,182600,316154,-200,-0.10940919,21.3,3.54,양파이낸스,1.512927012
2024-05-23,181900,183000,180100,182100,406392,200,0.109950522,21,4.03,양파이낸스,1.615419984
2024-05-24,180300,181100,179000,179000,730052,-1300,-0.721020521,19.7,4.52,양파이낸스,1.70837786
2024-05-27,180000,180100,177400,179000,558709,-1000,-0.555555556,18.2,4.583333333,양파이낸스,1.71978597
