Date,Open,High,Low,Close,Volume,Change,ChangeRatio
2024-12-03,95900,98000,95000,98000,1269834,2100,2.18978102189781
2024-12-04,96700,99700,96300,98100,1718985,1400,1.4477766287487073
2024-12-05,97200,98400,93800,94000,1047065,-3200,-3.292181069958848
2024-12-06,94100,96200,93200,94800,974415,700,0.7438894792773645
2024-12-09,93200,94400,92000,92000,1163885,-1200,-1.2875536480686696
2024-12-10,93000,96000,93000,95800,1426079,2800,3.010752688172043
2024-12-11,96500,97500,95400,96500,891106,0,0.0
2024-12-12,96800,98900,96800,97200,1672208,400,0.4132231404958678
2024-12-13,97500,98600,96100,98100,784619,600,0.6153846153846154
2024-12-16,98100,98200,95300,95300,977937,-2800,-2.854230377166157
2024-12-17,95400,97200,95400,95700,1015342,300,0.3144654088050315
2024-12-18,96500,102400,96500,101800,2225773,5300,5.492227979274611
2024-12-19,100000,101800,98900,100600,1674120,600,0.6
2024-12-20,100100,101200,99000,101200,1253819,1100,1.098901098901099
2024-12-23,101200,102700,99500,100900,778490,-300,-0.2964426877470355
2024-12-24,100600,101500,99500,100600,588138,0,0.0
2024-12-26,100800,103000,99600,102900,912601,2100,2.083333333333333
2024-12-27,101100,101800,100000,100900,607220,-200,-0.19782393669634024
2024-12-30,100500,103100,100400,100700,704616,200,0.1990049751243781
